1, 1597, 22673, 6713.723866, 53.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6756.415686, 53.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6785.812865, 53.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6767.395349, 53.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6792.267823, 53.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6799.408046, 53.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6804.714286, 54.10%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6814.848485, 54.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6829.723164, 54.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6863.537453, 54.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6871.886406, 54.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6900.735185, 54.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6910.815838, 54.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 22673, 6931.195971, 54.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 6999.200364, 55.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7013.679348, 55.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7030.048649, 55.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7065.464158, 55.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7073.146168, 55.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7080.726950, 55.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7096.779541, 55.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7105.852632, 55.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7120.090750, 56.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7131.890625, 56.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7155.257340, 56.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7189.249141, 56.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7220.926496, 56.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7240.489796, 57.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7249.538071, 57.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7266.023569, 57.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7284.113903, 57.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 24065, 7297.958333, 57.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24065, 7315.426202, 57.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24065, 7309.608911, 57.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24065, 7347.024631, 57.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24065, 7352.967320, 57.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24065, 7368.097561, 57.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24065, 7372.386731, 57.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24065, 7375.228663, 57.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24065, 7389.342949, 57.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24065, 7400.704944, 57.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24378, 7431.549206, 57.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24378, 7442.312796, 57.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 24378, 7466.592767, 58.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7510.840376, 58.22%, 0.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7513.004673, 58.10%, 0.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7525.043411, 58.29%, 0.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7526.760802, 58.33%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7525.370200, 58.37%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7534.137615, 58.56%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7538.977169, 58.60%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7544.383333, 58.79%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7571.957768, 58.97%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7566.411411, 59.01%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7582.623318, 59.19%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7605.215774, 59.23%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7643.444444, 59.41%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7668.120944, 59.59%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7653.383260, 59.47%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7658.121345, 59.50%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7658.761281, 59.68%, 0.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7659.617391, 59.57%, 0.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 31146, 7661.958153, 59.60%, 0.14%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7730.637931, 59.77%, 0.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7732.600858, 59.94%, 0.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7732.914530, 59.83%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7739.448227, 59.86%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7733.343220, 59.89%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7755.856540, 60.06%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7772.015406, 60.22%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7769.419805, 60.11%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7770.923611, 60.28%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7786.619640, 60.30%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7792.418733, 60.47%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7782.454047, 60.36%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7796.952186, 60.38%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7809.806803, 60.54%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7834.151762, 60.70%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7848.796221, 60.86%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7855.830645, 61.02%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7872.226238, 61.18%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7875.137333, 61.20%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7898.752988, 61.35%, 0.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7901.003968, 61.38%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7913.567852, 61.53%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7938.892388, 61.68%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7943.381699, 61.70%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7946.966146, 61.85%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7946.867704, 62.00%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7956.496124, 62.14%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7977.371943, 62.29%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7986.114103, 62.44%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 7984.607918, 62.45%, 0.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8007.073791, 62.47%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8010.835234, 62.61%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8048.837121, 62.75%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8049.968553, 62.77%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8085.800752, 62.91%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8086.530587, 62.92%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8098.047264, 62.94%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8129.234201, 63.07%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8147.572840, 63.09%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8157.511685, 63.10%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8179.430147, 63.24%, 0.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8177.169719, 63.37%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8185.615572, 63.38%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8190.522424, 63.39%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8194.491546, 63.41%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8206.134777, 63.54%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8204.173861, 63.67%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8203.885305, 63.56%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8203.366667, 63.57%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8209.304864, 63.70%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8234.535461, 63.83%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8245.292108, 63.96%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8256.510563, 64.08%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8267.452632, 64.09%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8278.933566, 64.22%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8279.801394, 64.23%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8297.432870, 64.35%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8314.222607, 64.48%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8322.452874, 64.48%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8330.902635, 64.60%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8349.542237, 64.73%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8357.235495, 64.85%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8364.292517, 64.85%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8400.639548, 64.97%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8386.837838, 64.75%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8385.329966, 64.76%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8401.212528, 64.88%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8434.063545, 64.99%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8441.417778, 65.11%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8448.861573, 65.23%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8465.229581, 65.23%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8474.334433, 65.35%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8483.490132, 65.46%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8504.884153, 65.57%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8505.452070, 65.58%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8539.872964, 65.69%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8560.989177, 65.80%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8578.231931, 65.80%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 32751, 8577.480645, 65.81%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33421, 8609.556270, 65.92%, 0.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33421, 8623.500000, 66.03%, 0.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8670.135250, 66.13%, 0.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8674.564756, 66.14%, 0.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8683.354497, 66.24%, 0.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8695.045359, 66.35%, 0.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8705.024185, 66.35%, 0.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8700.277778, 66.35%, 0.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8721.267503, 66.46%, 0.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8721.966667, 66.35%, 0.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8736.262721, 66.46%, 0.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8730.369565, 66.46%, 0.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8729.607843, 66.46%, 0.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8724.419753, 66.46%, 0.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8731.565128, 66.56%, 0.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8743.058282, 66.67%, 0.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8737.690112, 66.56%, 0.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8745.455285, 66.67%, 0.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8743.012158, 66.57%, 0.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8764.919192, 66.67%, 0.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8792.163142, 66.77%, 0.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8824.006024, 66.87%, 0.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8833.876877, 66.87%, 0.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8847.612774, 66.87%, 0.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8871.241791, 66.97%, 0.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8881.590278, 66.96%, 0.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8894.376855, 67.06%, 0.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8893.466469, 67.06%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8898.300885, 67.06%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8921.630392, 67.06%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8934.343109, 67.06%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8944.019493, 67.06%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8974.908649, 67.15%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8969.603682, 67.15%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8966.879227, 67.05%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8964.042389, 67.15%, 0.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8969.310279, 67.24%, 0.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8974.013410, 67.34%, 0.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8967.065903, 67.34%, 0.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8986.112381, 67.43%, 0.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 8987.622982, 67.52%, 0.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 9013.373106, 67.61%, 0.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 9019.427762, 67.61%, 0.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 9021.147834, 67.51%, 0.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 9033.917371, 67.61%, 0.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 9042.132959, 67.70%, 0.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 9061.918768, 67.79%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 9094.309125, 67.88%, 0.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 33891, 9092.138347, 67.87%, 0.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9117.382407, 67.87%, 0.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9116.914127, 67.87%, 0.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9124.958564, 67.96%, 0.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9137.610652, 68.04%, 0.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9134.719780, 68.04%, 0.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9148.785388, 68.04%, 0.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9139.870674, 68.03%, 0.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9138.683924, 68.12%, 0.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9159.240942, 68.12%, 0.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9175.937669, 68.20%, 0.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9197.412613, 68.29%, 0.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9217.575022, 68.37%, 0.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9224.786738, 68.37%, 0.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9242.301162, 68.45%, 0.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9240.974153, 68.36%, 0.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9248.160889, 68.44%, 0.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9257.053191, 68.44%, 0.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9270.074271, 68.52%, 0.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9272.544974, 68.61%, 0.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9286.838171, 68.69%, 0.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9297.896491, 68.68%, 0.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9297.941382, 68.77%, 0.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9292.378709, 68.76%, 0.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9286.876414, 68.76%, 0.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9288.293403, 68.84%, 0.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9300.717749, 68.92%, 0.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9305.987047, 68.91%, 0.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9314.944875, 68.99%, 0.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9325.789519, 69.07%, 0.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9331.835476, 69.15%, 0.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9330.520513, 69.23%, 0.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9330.670077, 69.31%, 0.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9339.255952, 69.39%, 0.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9340.383376, 69.38%, 0.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9342.324873, 69.46%, 0.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9344.135865, 69.54%, 0.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9359.148990, 69.61%, 0.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9364.987406, 69.69%, 0.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9385.577052, 69.77%, 0.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9390.616541, 69.84%, 0.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 2584, 35207, 9389.331667, 69.92%, 0.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
3, 2584, 35207, 9388.914381, 69.99%, 0.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
3, 2584, 35207, 9400.833333, 70.07%, 0.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
3, 2584, 35207, 9410.244003, 70.14%, 0.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
3, 2584, 35207, 9403.941419, 70.05%, 0.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
3, 2584, 35207, 9408.276543, 70.12%, 0.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
